Text,Label
প্রতি মাসে আপনার আয় থেকে অন্তত ১৫–২৫% সঞ্চয় করার চেষ্টা করুন।,1
সকালে আমলা ও মধু খাওয়া ত্বকের জন্য বিস্ময়কর উপকার করে।,2
দীর্ঘ সময় ধরে ইনস্টাগ্রাম বা কুওরা ফিড স্ক্রোলিং করে বসে থাকবেন না।,2
ঘুমানোর অন্তত ৩০ মিনিট আগে স্ক্রিনটি দূরে রাখুন।,2
ভাইরাস আছে কি না তা পরীক্ষা করার জন্য প্রতি সপ্তাহে একবার আপনার পিসি স্ক্যান করুন।,2
"যদি আপনার কম্পিউটার অস্বাভাবিকভাবে কাজ করে, তাহলে আপনার ডিভাইস স্ক্যান করে ভাইরাস আছে কিনা পরীক্ষা করুন। তারপরও যদি সমস্যা থেকে যায়, তাহলে আপনার অপারেটিং সিস্টেম আপডেট করুন এবং নিশ্চিত করুন যে সব প্যাচ ইনস্টল করা হয়েছে।",2
একটি পাসওয়ার্ড ম্যানেজার ব্যবহার করুন এবং প্রতিটি ওয়েবসাইটের জন্য আলাদা পাসওয়ার্ড তৈরি করুন। প্রতিটি সাইটের সর্বোচ্চ অনুমোদিত ক্যারেক্টার সংখ্যার পাসওয়ার্ড সেট করুন।,2
প্রতিটি ওয়েবসাইটের জন্য সবসময় আলাদা পাসওয়ার্ড ব্যবহার করুন এবং পাসওয়ার্ড ম্যানেজারকে সেটি তৈরি করতে দিন।,2
যে মানুষের কাছে আপনি চিনেন না তাদের ইমেইলে থাকা সংযুক্তি খুলবেন না বা লিঙ্কে ক্লিক করবেন না।,2
আপনার এবং আপনার পরিবারের সম্পর্কে কোনো সংবেদনশীল তথ্য পোস্ট করবেন না।,2
অপরিচিতদের সঙ্গে সম্পর্ক বা পরিচয় তৈরি করার ক্ষেত্রে সতর্ক থাকা ভালো।,2
অনলাইনে বারবার কাউকে ট্যাগ বা অবস্থান শেয়ার করা নিরাপদ নয়।,2
পুরনো সফটওয়্যার সাইবার হামলার ঝুঁকি বাড়ায় সবকিছু সর্বশেষ সংস্করণে আপডেট রাখুন।,2
কন্টেন্ট ম্যানেজমেন্ট সিস্টেমের ডিফল্ট সেটিংস ব্যবহার নিরাপদ নয় কাস্টমাইজ করা উচিত।,2
সাহিত্য পড়া এবং মনোযোগী শ্রোতাদের কাছে প্রশ্ন করা জ্ঞান বৃদ্ধি করে।,2
"নতুন কোনো প্রযুক্তিগত দক্ষতা শেখার সুযোগ কখনোই মিস করবেন না, যদিও মনে হয় যে আপনি তা ব্যবহারযোগ্য ফলাফল পাবেন না।",2
"ধৈর্য ধরা জরুরি, বড় প্রকল্পগুলো সময় নেয়, স্বীকৃতি নাও মিলতে পারে।",2
জরিপ বিশ্লেষণ শেখা তথ্যভিত্তিক সিদ্ধান্তে সহায়ক।,2
বিতর্কে অংশ নেওয়া এবং নিজের অবস্থান ব্যাখ্যা করা দক্ষতা বৃদ্ধি করে।,2
জনসম্মুখে বক্তৃতা শিখতে টোস্টমাস্টার্স ইন্টারন্যাশনাল কার্যকর।,2
যেকোনো মানুষের সঙ্গে ছোট ছোট আলাপ চালানো যোগাযোগ দক্ষতা বাড়ায়।,2
ধ্যান ও স্থির মন চিন্তাভাবনা ও কথাকে সহজে প্রবাহিত করে।,2
"ক্ষমতা থাকলে ন্যায়পরায়ণ হওয়া, ধন থাকলে উদার হওয়া, জ্ঞান থাকলে প্রজ্ঞাবান হওয়া, পদবি থাকলে নম্র হওয়া, জীবন থাকলে কৃতজ্ঞ হওয়া মূল্যবান।",2
"বিশ্বাস একতা, ভয় বিভাজন, দয়া নিরাময়, ভালোবাসা জয় সৃষ্টি করে।",2
"চিন্তা অন্যকে প্রভাবিত করে, কিন্তু কার্যই পৃথিবী পরিবর্তন করে।",2
"রাজনীতিবিদ যদি বিশ্বাসযোগ্য না হয়, চুক্তি করা সম্ভব নয়।",2
উচ্চ মর্যাদার ব্যক্তির সঙ্গে যোগাযোগ করতে তাদের মূল্য ও গুরুত্বপূর্ণ বিষয় বোঝা জরুরি।,2
কর্মের সঙ্গে আসক্ত হওয়া উচিত নয়।,2
"কাম, ক্রোধ ও লোভ মানবজাতির বড় শত্রু, শান্তি ও প্রজ্ঞা রক্ষা করতে সতর্ক থাকা দরকার।",2
ট্রেন্ডি হওয়ার চেয়ে ভালো মানের জিনিস কেনা বেশি স্থায়ী ও ফলপ্রসূ।,2
"যখন তুমি জয়ী হচ্ছো, তখন তোমার মুখ বন্ধ রাখো।",2
তোমার পরিকল্পনা কাউকে বলো না। ফলাফল নিজেই কথা বলুক।,2
"দাম না দেখে কেনাকাটা করতে চাইলে, সময়  না  দেখে কাজ করো।",2
"তোমার দেহভঙ্গি, বসার/দাঁড়ানোর/হাঁটার ধরনে মনোযোগ দাও। এমন আত্মবিশ্বাস রাখো যেন তুমি ঘরের সবচেয়ে দামি পোশাক পরেছো বা ঘরের সবচেয়ে গুরুত্বপূর্ণ ব্যক্তি তুমি। মনে রাখো, আত্মবিশ্বাস এবং অহংকার এক নয়।",2
"রোগী এবং তার পরিবার তোমার জ্ঞান কতটা তা যতটা না জানতে চায়, তার চেয়ে বেশি জানতে চায়  তুমি আদৌ তাদের যত্ন করো কি না।",2
"সত্যিকারের বিশ্বাসযোগ্যতা কিছু বিরল মানুষের মধ্যে আবিষ্কারের রত্ন নয়, এটি একটি বীজ, যা আপনি যেকোনো মানুষের মধ্যে রোপণ করে লালন-পালন করতে পারেন।",0
"যে জিনিসগুলো মানুষকে সুখী করে, তার মধ্যে একটি হলো সুস্থতা, ওষুধ নয়।",2
"সময়ের সাথে সাথে আমাদের শরীর দুর্বল হয়ে পড়ে, কিন্তু আত্মা আগের মতোই থাকে,একেবারে স্বচ্ছ নদীর পানির মতো।",2
গাছ লাগানো ও গাছের যত্ন নেওয়া সামাজিক দায়িত্ব হিসেবে গ্রহণ করুন।,2
"শক্তি ও প্রাকৃতিক সম্পদ সচেতন ও দায়িত্বশীলভাবে ব্যবহার করুন। আমাদের প্রতিটি কর্মকাণ্ডের পরিবেশের ওপর প্রভাব পড়ে, এবং এসব প্রভাবের সমন্বয় আরও বড় প্রভাব সৃষ্টি করে।",2
নিজেকে বিচার ও দোষারোপের বদলে সহানুভূতি ও ধৈর্যের সঙ্গে বুঝতে চেষ্টা করুন।,1
"বাহ্যিক রূপ থেকে উদ্ভূত অনুভূতির প্রতি সম্পূর্ণভাবে অনাকর্ষিত থাকতে শিখুন, যাতে আপনার দেহ বাহ্যিক প্রভাব থেকে মুক্ত থাকে।",2
"সুখকর ও দুঃখকর অনুভূতির মধ্যে পার্থক্য না করার বিষয়ে সতর্ক থাকুন, যাতে আপনার দেহ বৃথা পার্থক্যের প্রভাব থেকে মুক্ত থাকে।",2
মূলের কাছে ফিরলেই পাওয়া যায় অর্থ কিন্তু বাহ্যিকতাকে অনুসরণ করলে মূল হারিয়ে যায়।,2
"সব দ্বৈততা যদিও এক থেকেই উদ্ভূত, তবুও এই ‘এক’-এর সঙ্গেও আসক্ত হবেন না।",2
"যখন মন নিরবিচারে পথের সঙ্গে মিশে যায়,তখন দুনিয়ার কিছুই বিরক্ত করতে পারে না।",2
"যখন কোনো পার্থক্যসূচক চিন্তা জাগে না,পুরনো মন বিলীন হয়ে যায়।",2
"যদি তুমি মোটা বা সূক্ষ্ম বলে পার্থক্য না করো,তবে পক্ষপাত ও মতামতের প্রতি মোহ জন্মাবে না।",2
"আসক্তি সীমিত নয়,এমনকি আলোকপ্রাপ্তি'র ধারণাতেও আসক্ত হলে পথচ্যুতি ঘটে।",2
"জিনিসের প্রকৃতিকে মেনে চল, তাহলে তুমি চলবে স্বাধীনভাবে ও নিরবিচারে।",2
"যদি তুমি একমাত্র পথেই চলতে চাও, তখন ইন্দ্রিয় ও ধারণার জগতকেও ঘৃণা করো না।",2
বিভাজনময় মন দিয়ে মনের সন্ধান করা বন্ধ করো।,2
চোখ কখনো না ঘুমালে সব স্বপ্ন স্বাভাবিকভাবেই শেষ হয়ে যাবে।,2
"যদি মন কোনো পার্থক্য না করে, তবে দশ হাজার বস্তু থাকবে তাদের প্রকৃত রূপেই, একটিমাত্র সত্তা হিসেবে।",2
সবকিছু সমভাবে দেখা হলে চিরন্তন আত্মসত্তা উপলব্ধি করা যায়।,2
"একীভূত মন পথের (ধর্মের) সঙ্গে সামঞ্জস্যপূর্ণ হতে হবে, তখনই আত্মকেন্দ্রিক সমস্ত চেষ্টাই থেমে যাবে।",2
সন্দেহ ও দ্বিধা ত্যাগ করে সত্য বিশ্বাসে জীবনযাপন করো।,2
"আপনার সুনাম গড়তে যত সময় লাগে, তা নষ্ট করতে তার চেয়ে দশ গুণ বেশি সময় ব্যয় হবে, তাই সতর্ক থাকো।",2
"বামদের চিনে রাখা দরকার, যারা এটা করছে স্পষ্ট চরম বেয়াদব আচরণ।",2
"সঠিক মানুষের সাথে সম্পর্ক গড়ো, কারণ ভালোবাসা আসলেই সুন্দর।",2
মানুষের পোশাক আশাক দিয়ে কাকের বিচার করবেন না।,2
রাতে বেশি না জাগো এবং মোবাইল ফোন কম ব্যবহার করো।,2
নতুন বাংলাদেশের তরুণদের চিন্তা ভাবনা এই হওয়া উচিত।,2
গাড়ি থেকে নেমেও রাস্তা ঝাড়ু দিয়ে পরিষ্কার করো।,2
"“তুমি আমাকে শিক্ষিত মা দাও, আমি তোমাকে শিক্ষিত জাতি দিবো।” এই আদর্শ অনুসরণ করো।",2
"অনলাইন সাপোর্ট গ্রুপগুলো ২৪ ঘণ্টা উপলব্ধ থাকে, সেগুলোতে সাহায্য নিতে ও দিতে পারো।",2
কখনো তোমার ভাবনা বা অনুভূতির জন্য অনলাইন গ্রুপে দুঃখিত হওয়ার প্রয়োজন নেই।,2
"তোমার বিনিয়োগের অর্থ বিভিন্ন স্টকে ভাগ করে দাও, সব ডিম এক ঝুড়িতে রাখা থেকে বিরত থাকো।",2
স্টক মার্কেটে সর্বোত্তম বিনিয়োগের চাবিকাঠি হিসেবে কোম্পানির ব্যবসায়িক মডেল ভালো করে অধ্যয়ন করো।,2
"বাজার যখন সবার মধ্যে ভয় ছড়িয়ে পড়ে, তখন বিক্রি করো না। ধৈর্য ধরো এবং আবেগপ্রবণ হয়ে ক্যাশ আউট করো না।",2
"বিনিয়োগের সেরা কৌশল হলো বাজার যখন নিচে তখন কিনো, এবং যখন উপরে তখন বিক্রি করো অধিকাংশ মানুষ এর উল্টোটা করে ক্ষতিগ্রস্ত হয়।",2
দীর্ঘ সময় ধরে সামান্য পরিমাণ বিনিয়োগ করলেও তা ভবিষ্যতে বিশাল ফল দিতে পারে।,2
"ঝড় কেটে যাওয়ার অপেক্ষা করো। বাজারে বড় ধাক্কা এলে অনেকেই ভয়ে বিনিয়োগ থেকে বেরিয়ে যায়, কিন্তু নিরাপদ সময় আসতে আসতে তারা মূল লাভটা মিস করে ফেলে।",2
"বাজার যখন নিচে, তখনই হলো ছাড়ে সব কিছু কেনার সময় — ঠিক তখনই বিনিয়োগ করো।",2
অতিরিক্ত আয়ের জন্য নতুন কোনো উপায় খুঁজে বের করো।,2
"যদি তুমি বিনিয়োগে নতুন হও, তাহলে ভ্যানগার্ড -এর মতো একটি প্রতিষ্ঠানের সঙ্গে যাও। তারা কমিশন নেয় না এবং তাদের ফি খুবই যুক্তিসঙ্গত।",2
ট্রেডিংকে বিনিয়োগ হিসেবে ভুল বোঝো না।,2
তোমার লাভ তখনই বড় দেখাবে যখন ক্ষতিগুলো ছোট থাকবে।,2
"আগামীকালের লাভ নিয়ন্ত্রণ করা সম্ভব নয়, কিন্তু আজকের ক্ষতি তুমি নিয়ন্ত্রণ করতে পারো।",2
"ভালো বছর আসবে যেখানে অসাধারণ রিটার্ন থাকবে, আর কিছু বছর হবে যেগুলোতে ক্ষতিও হবে। কিন্তু যতক্ষণ তোমার কাছে কোনো লক্ষ্য থাকবে, ততক্ষণ তুমি অবিরত এগিয়ে যাও।",2
"যে টাকা তোমার নেই, সেটি বিনিয়োগ করার কোনো মানেই নেই কারণ এর ফলে তোমার টাকা হারানোর সম্ভাবনা থাকে এবং এটি তোমার ও তোমার পরিবারের জন্য অপ্রয়োজনীয় ঋণ সৃষ্টি করতে পারে।",2
দীর্ঘ সময় ধরে ছোট বিনিয়োগ অনেক বড় হয়ে ওঠে।,2
"শিক্ষা হয়তো খরচবহুল, কিন্তু ভুলের চেয়ে অনেক সস্তা।",2
অনেকেই নিজেই সব কিছু করার চেষ্টা করে এবং ভুল করে। বিশ্বস্ত বিশেষজ্ঞকে পারিশ্রমিক দিলে সেটার লাভ বহুগুণ বেশি হবে।,2
তোমার সদয় এবং কোমল দিক মানুষদের অর্জন করার সুযোগ দাও।,2
নিজেকে যেমন তুমি আছো তেমন থাকতে স্বস্তি অনুভব করো এবং তোমার জীবনের সব ভালো জিনিসের জন্য কৃতজ্ঞ হও,2
"তোমার জীবনযাত্রা থেকে অপ্রয়োজনীয় অতিরিক্ত জিনিস বাদ দাও, যাতে তুমি আরও সরল ও সুস্থ জীবন যাপন করতে পারো।",2
"নতুন কিছু কিনতে চাওয়ার সময় সত্যিকারের প্রয়োজন অনুযায়ী তা মূল্যায়ন করো। অবাক করবে, কিভাবে তোমার কেনাকাটার তালিকা ধীরে ধীরে কমতে থাকবে।",2
প্রথমে নিজে নিজে জিনিসপত্র থেকে মুক্তি পাওয়ার চেষ্টা করো এবং নিজেই ভাবো। তারপর প্রয়োজনে তোমার অভিজ্ঞতা অন্যদের সাথে শেয়ার করো।,2
প্রতিদিন একটি জার্নাল রাখো এবং রাতে ঘুমানোর আগে তোমার ভাবনা ও আইডিয়াগুলো সেখানে লিখে রাখো।,2
প্রশাসনিক খরচের তুলনায় সরাসরি সেবার ওপর ব্যয় বৃদ্ধির মাধ্যমে টাকার সর্বোচ্চ মূল্য নিশ্চিত করুন।,2
দাতাদের অবদানকে স্বীকৃতি ও কৃতজ্ঞতা প্রকাশের মাধ্যমে তাদের আপনার প্রতিষ্ঠানের কর্মকাণ্ডে সম্পৃক্ত করুন।,2
যেকোনো একক ঘটনা থেকে মানুষদের সুস্থতা সর্বদা বেশি গুরুত্বপূর্ণ মনে রেখো।,2
"যা আছে তা ভাগ করে নাও, কারণ ভাগ করলে তোমার কিছু কমে যাবে না।",2
"বিশ্বাস রাখো, ঈশ্বর তোমাকে কঠিন সময়ে সাহায্য করবেন, যা ভয় ও উদ্বেগের জীবন যাপনের থেকে অনেক ভালো।",2
মুখে হাসি রাখো; সবকিছু ঠিক তার নির্ধারিত পথে চলবে।,2
সীমারেখা নির্ধারণ করলে তুমি তাদের কাছে নিজের ব্যাখ্যা দেওয়ার চাপ থেকে মুক্ত থাকবে যারা তা সম্মান করে না।,2
আপনার উদ্বেগ মোকাবিলায় মানসিক স্বাস্থ্য বিশেষজ্ঞের কাছ থেকে পরামর্শ ও চিকিৎসা নিন।,2
শারীরিক যন্ত্রণার সময় শিথিলকরণ বা শ্বাস-প্রশ্বাসের অনুশীলন করুন।,2
"যদি তুমি নির্যাতনের শিকার না হও, তবে কঠিন সময়গুলো পার করার চেষ্টা করো এবং ভালো সময়গুলো উপভোগ করো।",2
"সৃজনশীলতাকে জোরপূর্বক তাড়াহুড়ো করো না; শুধু কাজ করা নয়, কাজ উপভোগ করাও গুরুত্বপূর্ণ।",2
সৃজনশীলতা আসলে তা উপভোগ করো এবং জোরপূর্বক যন্ত্রের মতো আইডিয়া তৈরি করার চেষ্টা করো না।,2
টাকার চিন্তা না করে সুযোগের দিকে মনোযোগ দাও; টাকা পরে আসবে।,2
ঘড়িটাকে দেখো না; ঘড়ির মতো করো—অবিরত এগিয়ে যাও।,2
শিল্প ক্ষেত্রের কনফারেন্সে যোগ দিন যাতে আপনি সাম্প্রতিক প্রবণতা জানতে পারেন এবং পেশাদারদের সাথে যোগাযোগ করতে পারেন।,0
কনফারেন্স সেশনে সক্রিয়ভাবে অংশ নিন এবং বক্তাদের সাথে কথা বলুন যাতে গুরুত্বপূর্ণ সম্পর্ক গড়ে উঠতে পারে।,2
নেটওয়ার্কিং নিয়মিত ও ধারাবাহিকভাবে করুন যাতে আপনার পেশাগত সুযোগ বাড়ে।,2
টেকসই উন্নয়নের কোন নির্দিষ্ট ক্ষেত্রে আপনি কাজ করতে চান তা সুনির্দিষ্ট করে ফেলুন এবং সেই অনুযায়ী পড়াশোনা করুন।,2
নতুন টেকসই প্রবণতা ও শিল্প সম্পর্কে সর্বদা অবগত থাকুন যাতে সম্ভাব্য ক্যারিয়ার পথ চিহ্নিত করতে পারেন।,0
সুবিধার জন্য এবং কম রক্ষণাবেক্ষণের কারণে আমি মনে করি গেমিং কনসোল পিসির চেয়ে ভালো একটি বিকল্প।,2
গেম লঞ্চের সময় গেম কেনা উচিত নয়; কয়েক বছর অপেক্ষা করলে দাম অনেক কমে যায় এবং সস্তায় পাওয়া যায়।,2
"আমি মনে করি কনসোলের জেনারেশন শেষের দিকে কেনা ভাল, কারণ তখন দাম কম থাকে, গেমের সম্ভার বেশি থাকে এবং হার্ডওয়্যারও নির্ভরযোগ্য হয়।",2
"গেম পিরেসি করা উচিত নয়, ডেভেলপাররা যাদের এই কাজের যোগ্য, তা গেম কম দামে হলেও আইনসিদ্ধভাবে কিনুন।",2
অন্যদের মত অনুসরণ করার থেকে নিজের পছন্দমত গেম খেলা এবং পছন্দের প্ল্যাটফর্ম ব্যবহার করাই ভালো।,2
আমি মনে করি অন্যদের নেতিবাচক মতামত যেমন ৩০fps কনসোল গেমিং নিয়ে করা মন্তব্যগুলো উপেক্ষা করাই উচিত।,2
গেমিংকে অন্যান্য বিনোদনের মতো বিচার করা উচিত এবং খেলাধুলার জন্য সময় সীমাবদ্ধ করা ভালো।,2
"সব জনপ্রিয় গেম খেলাটা প্রয়োজন নেই, শুধুমাত্র যেগুলো পছন্দ সেগুলোই খেলা উচিত।",2
আমি মনে করি শুধুমাত্র ব্যক্তিগত পরিসংখ্যানের চেয়ে দলের জন্য গুরুত্বপূর্ণ প্রভাব ফেলা বেশি মূল্যবান।,2
দলের সাফল্যের জন্য ঝুঁকি সৃষ্টি করতে পারে এমন অবিবেচক কাজ এড়ানো উচিত।,2
"সতর্কতার সঙ্গে খেলা এবং একা নয়, দলের সঙ্গে সমন্বয় বজায় রাখা জরুরি।",2
নিজের পারফরম্যান্সের পাশাপাশি দলের সদস্যদেরকেও সাহায্য করুন।,2
কিলের সংখ্যার চেয়ে এমন কিলকে গুরুত্ব দিন যা জয়ের জন্য সহায়ক।,2
ব্যক্তিগত গৌরবের চেয়ে দলগত কাজকে প্রাধান্য দিন।,2
ধৈর্যশীল ও পরিকল্পিত খেলায় মনোযোগ দিন।,2
"যদি আপনি সবার থেকে বেশি কিল পান, তবে তা ভালো, তবে তা দলকে সাহায্য করলে আরো ভালো।",2
প্রমাণহীন বা দুর্বল দাবির ব্যাপারে সন্দেহবাদী হোন এবং বৈজ্ঞানিক পদ্ধতির কঠোরতা মূল্যায়ন করুন।,2
আধুনিক বিজ্ঞান দৈনন্দিন জীবনের অনেক ক্ষেত্রে অনিশ্চয়তা অনেক কমিয়ে দিয়েছে।,2
নতুন প্রমাণের আলোকে তাদের মতামত সংশোধন করা বৈজ্ঞানিকদের বিনয় এবং বুদ্ধিমত্তাকে সম্মান করুন।,2
কারও প্রতি প্রতিক্রিয়া জানানোর আগে কিছুটা সময় নিয়ে শান্ত হয়ে নিন।,2
"যে কেউ কোনো কাজে দক্ষ, সে সব সময় থেকেই দক্ষ ছিল না।",2
"আপনার সন্তানের জন্য পথ প্রস্তুত করবেন না, বরং আপনার সন্তানকে পথের জন্য প্রস্তুত করুন।",2
"আপনার আবেগ নিয়ন্ত্রণের চিন্তা করবেন না, আপনার কাজ নিয়ন্ত্রণ করুন।",2
"আপনি একবার কিছু শিখে ফেললে, কেউ তা আপনার কাছ থেকে কেড়ে নিতে পারবে না।",2
"বাস্তবতাকে যেমন আছে তেমনভাবে মেনে নিন, যেমন আপনি চাইছেন তেমনভাবে নয়।",2
গ্রামে গঞ্জে ইন্টারনেট ও ব্যাংকিং সেবা পৌঁছে দিতে হবে যাতে বেশি সংখ্যক মানুষ আর্থিক ব্যবস্থায় অন্তর্ভুক্ত হতে পারে।,2
এজেন্ট ব্যাংকিং সেবা সম্প্রসারণ করুন।,2
ব্যাংকের শাখা বিস্তার গ্রাম-শহর দু জায়গায় সমানভাবে করুন কিন্তু খরচ ও সিস্টেম অপটিমাইজ করুন।,2
"সফলতা আসে ধীরে ধীরে, তাই হাল ছেড়ে দেওয়ার আগে একবার আরও চেষ্টা করুন।",1
"কষ্টকে অভিশাপ ভেবে নয়, শিক্ষা ভেবে নিন, তাহলেই শক্তি পাবেন।",2
প্রত্যেকটি প্রতিশ্রুতির একটি মূল্য আছে। নিজের ক্ষমতার বাইরে গিয়ে কাউকে প্রতিশ্রুতি দেওয়া উচিত নয়।,2
"পরিস্থিতি যতই কঠিন হোক না কেন,সম্ভব হলে সেগুলিকে সরলীকরণ করার চেষ্টা করুন।",1
"খারাপ অভ্যাস ত্যাগ করতে হয়তো কিছুটা সময় লাগে, কিন্তু কাউকে ভুলে যাওয়ার জন্য ব্যস্ত থাকাটাই যথেষ্ট।",2
"জীবনে ব্যস্ত থাকাকালীন সময়ে কেউ আপনাকে স্বার্থপর ভাবলে, তার তোয়াক্কা না করে জীবনে এগিয়ে গেলেই সফলতা আসবে।",2
সময় অতিবাহিত করা ভালো কিন্তু লাভজনক হল সময়ের সঠিক ব্যবহার করে নিজেকে ব্যস্ত রাখা।,2
"আপনার মনকে নিয়ন্ত্রণে রাখুন, অন্যথায় আপনাকে ধ্বংস করার জন্য শত্রুদের প্রয়োজন হবে না।",2
আপনার সাফল্য এবং ব্যক্তিগত বৃদ্ধির জন্য জ্বালানী হিসাবে আপনার শত্রুদের থেকে নেতিবাচক শক্তি ব্যবহার করুন।,2
কিছু জায়গা সম্পর্কে সারাজীবন শোনার চেয়ে একবার ভ্রমণ করে দেখে নেওয়া ভালো,2
চাকরি পেলেই সফলতা আসে না বরং চাকরি মনোযোগ দিয়ে করলেই সফলতা আসে।,2
"যখন আপনি কৃতজ্ঞতা অনুশীলন করেন, তখন অন্যদের প্রতি শ্রদ্ধার অনুভূতি থাকে",2
"যদি দ্রুত যেতে চাও, একা যাও। যদি অনেক দূরে যেতে চাও, একসাথে যাও।",2
"যুক্তিহীন হলেও এটাই বাস্তব, অশিক্ষিতরা বেকার হয় না, বেকার তো সব শিক্ষিতরাই।",2
"যদি চাকরির সুযোগ না মেলে, তবে নিজেই কিছু তৈরি করা সবচেয়ে ভালো পথ।",2
"নম্রতা, কৃতজ্ঞতা আর শেখার আগ্রহে ভরা জীবনই আসল সমৃদ্ধি এনে দেয়।",2
"জীবনের প্রতি এত ভালোবাসা রাখাই শ্রেয়, যাতে রাগ বা অনুশোচনার জন্য জায়গা না থাকে।",2
"সাফল্যের গল্প অন্যের বই থেকে নয়, বরং নিজের অভিজ্ঞতা থেকে লেখা সবচেয়ে মূল্যবান।",2
স্বপ্ন পূরণে ব্যস্ততাকে সঙ্গী করা-ই স্থির থাকার সেরা উপায়।,2
সুখ আসলে কৃতজ্ঞতার ভেতরেই লুকিয়ে থাকে।,2
"গুরুত্ব বোঝার জন্য ভাষার প্রয়োজন হয় না, বেকারত্বই যথেষ্ট।",2
সামাজিক দুর্দশার সমস্ত দিকগুলোর মধ্যে বেকারত্বের মতো হৃদয়বিদারক কিছুই নেই।,2
"যখন আপনি কৃতজ্ঞ হন, তখন ভয় অদৃশ্য হয়ে যায় এবং প্রাচুর্য দেখা দেয়।",2
আপনার জীবনে ইতিমধ্যেই যে ভাল আছে তা স্বীকার করাই সমস্ত প্রাচুর্যের ভিত্তি।,2
জীবনে সাফল্য পেতে হলে সাফল্যের কাজ নিয়েই ব্যস্ত থাকা জরুরি।,2
অতিরিক্ত দুশ্চিন্তা এড়াতে ব্যস্ত ও লক্ষ্যভিত্তিক জীবনই সবচেয়ে বুদ্ধিমানের পথ।,2
সবচেয়ে গুরুত্বপূর্ণ কাজ সবসময় সামনে থাকে—তাই এখনকার কাজকেই গুরুত্ব দিন।,2
কষ্টই সাধারণ মানুষকে অসাধারণ সাফল্যের জন্য প্রস্তুত করে।,2
"যদি মন ভরে থাকে হতাশা ও তিক্ততায়, তবে জীবনে সফলতার সম্ভাবনা খুবই কম।",2
"যেদিন তোমার পকেট খালি হবে, সেদিন আত্মীয়স্বজনও দূরে চলে যাবে।",2
ফাঁকা পকেট তোমাকে অনেক কিছু শেখাবে কিন্তু ভর্তি পকেট তোমাকে নষ্ট করে দেবে।,2
পরিশ্রম চেহারা খারাপ করে দেয় কিন্তু জীবন সুন্দর করে দেয়।,2
অসহায়ত্বের মুহুর্তেও আপনার ভিতরের শক্তিকে কখনই অবমূল্যায়ন করবেন না।,2
জীবনে বন্ধু হারিয়ে যায় কিন্তু স্মৃতি রয়ে যায়।,2
নতুন অভিজ্ঞতা গ্রহণ করো এবং নিজেকে প্রসারিত করে অবস্থা আগের মতো করে ফিরিয়ে দিও না।,2
নিজের ওপর আস্থা রাখো যাতে অন্যদের আস্থা অর্জন করতে পারো।,2
কখনও অসহায়তা অনুভব করো না এবং নিজেকে দুর্বল মনে করো না; মনে রাখো তোমিই তোমার ভাগ্যের মালিক।,2
"ক্ষুধার্ত থাকার আর টাকার অভাবের মধ্য দিয়ে শেখো, কারণ এগুলো জীবনের গুরুত্বপূর্ণ শিক্ষা দেয়।",2
যে কোনো পরাজয়ের সম্মুখীন হলে হার মানো না এবং পরাজিত হওয়ার সুযোগ দিও না।,2
"জীবন এমনভাবে উপভোগ করো, যাতে তুমি সবার স্মৃতিতে থাকো।",2
"আমরা সাফল্য নিশ্চিত করতে পারি না, তবে আমরা এটির যোগ্য হতে পারি।",2
কর্মরত জীবন হয়ত আপনাকে অনেক কিছু শেখাতে পারে কিন্তু কর্মহীন জীবন আপনাকে বাস্তবের কঠিন রুপ চিনিয়ে দেবে।,2
ভবিষ্যত তাদের জন্য যারা তাদের স্বপ্নের সৌন্দর্যে বিশ্বাস করে।,2
সবচেয়ে ধনী ব্যক্তি সেই ব্যক্তি মৃত্যুর আগে পর্যন্ত সবচেয়ে সুখী স্মৃতি রেখে গেছেন।,2
"আপনি যত বেশি পড়বেন, তত বেশি জিনিস আপনি জানতে পারবেন। আপনি যত বেশি শিখবেন, তত বেশি জায়গায় আপনি যেতে পারবেন",2
জীবনে দুঃখের স্মৃতি মনে রাখতে নেই। কারণ এটা আসন্ন জীবনে অসুখী হওয়ার প্রধান লক্ষণ।,2
নিজের যোগ্যতা সবার কাছে দেখানোটাই বোকামির পরিচয়। কারণ যোগ্যতা বোঝার ক্ষমতা সবাই রাখেনা।,2
"খারাপ স্মৃতি কখনো ভবিষ্যৎ নষ্ট করে না, বরং মানুষকে শক্তিশালী করে তোলে।",2
জীবনে ঝুঁকি অসীম কিন্তু তাদের মধ্যেও নিরাপত্তা আছে।,2
জীবনে ঝুঁকি নিতে শিখুন! যদি জিতে যান আপনি খুশি হবেন আর পরাজয় হলে আপনি অভিজ্ঞতা অর্জন করবেন,2
জীবনে সেইসব মানুষরাই বেশি কষ্ট দেয় যাদের সুখে রাখার যোগ্যতা নেই।,2
খালি পকেটকে আপনার জীবনের শিক্ষা ও জ্ঞানের উৎস হতে দিন।,2
মুহূর্তের জন্য অবস্থা হারানোর ভয় ছাড়াই সাহস নিয়ে ঝুঁকি নিন।,2
প্রতিদিন কিছু না শেখার ভয়ে ঝুঁকি নিতে ভয় পাবেন না।,2
"মানুষকে টাকার ও পোশাকের নয়, শিক্ষা ও জ্ঞানের দ্বারা বিচার করুন।",2
ভবিষ্যতে টাকার অভাব না হতে তাত্ক্ষণিক এখনই টাকা সঞ্চয় করুন।,2
